7928, 1.882637348883341, 0.002070587887777, 2.181692617653946e-18, 0.3159 
2.861317117490811e+06 3.847098638341140e-14 3.517015850800453e-07 1.953984640433445e-23 3.333333332280204e-01 
2.874991604914806e+06 3.865601744754408e-14 3.500450817322018e-07 1.944633879482103e-23 3.333333332275299e-01 
2.888731443922925e+06 3.884194667451661e-14 3.483958157488059e-07 1.935327915395656e-23 3.333333332270368e-01 
2.902536946836166e+06 3.902877821759760e-14 3.467536181044903e-07 1.926064635731214e-23 3.333333332265412e-01 
2.916408427468134e+06 3.921651635363110e-14 3.451190418894064e-07 1.916845130985752e-23 3.333333332260431e-01 
2.930346201132179e+06 3.940516539544908e-14 3.434921864926499e-07 1.907669413335367e-23 3.333333332255429e-01 
2.944350584648563e+06 3.959472956791644e-14 3.418730182682785e-07 1.898537124571463e-23 3.333333332250403e-01 
2.958421896351656e+06 3.978521297248219e-14 3.402615048765415e-07 1.889447919418802e-23 3.333333332245354e-01 
2.972560456097180e+06 3.997662224799430e-14 3.386569750554673e-07 1.880401399680441e-23 3.333333332240279e-01 
2.986766585269460e+06 4.016896070624849e-14 3.370594005866835e-07 1.871397927798527e-23 3.333333332235176e-01 
3.001040606788785e+06 4.036223110650922e-14 3.354692679203847e-07 1.862436577975860e-23 3.333333332230050e-01 
3.015382845118670e+06 4.055643899346144e-14 3.338866536446828e-07 1.853516904933518e-23 3.333333332224900e-01 
3.029793626273282e+06 4.075158895712612e-14 3.323115229446491e-07 1.844639974642787e-23 3.333333332219727e-01 
3.044273277824840e+06 4.094768558393209e-14 3.307437547183615e-07 1.835804785685157e-23 3.333333332214530e-01 
3.058822128911058e+06 4.114473343776244e-14 3.291828930197227e-07 1.827011956732609e-23 3.333333332209305e-01 
3.073440510242629e+06 4.134273678666782e-14 3.276284162071151e-07 1.818260702999113e-23 3.333333332204049e-01 
3.088128754110742e+06 4.154169994407499e-14 3.260812977406027e-07 1.809550494244752e-23 3.333333332198771e-01 
3.102887194394634e+06 4.174162765167132e-14 3.245415030729875e-07 1.800880636732930e-23 3.333333332193468e-01 
3.117716166569180e+06 4.194252478550615e-14 3.230090541904268e-07 1.792253091477393e-23 3.333333332188140e-01 
3.132616007712522e+06 4.214439677082281e-14 3.214846473453022e-07 1.783669457922626e-23 3.333333332182789e-01 
3.147587056513724e+06 4.234724720722804e-14 3.199662397193465e-07 1.775127735056599e-23 3.333333332177404e-01 
3.162629653280479e+06 4.255108029138996e-14 3.184541132957072e-07 1.766625993557202e-23 3.333333332171989e-01 
3.177744139946837e+06 4.275590059985893e-14 3.169490419003050e-07 1.758165247372981e-23 3.333333332166547e-01 
3.192930860080971e+06 4.296171284116893e-14 3.154511008278137e-07 1.749743716942829e-23 3.333333332161081e-01 
3.208190158893034e+06 4.316852189794895e-14 3.139602565609878e-07 1.741361847284278e-23 3.333333332155590e-01 
3.223522383242931e+06 4.337633272792789e-14 3.124764753827194e-07 1.733019651205435e-23 3.333333332150074e-01 
3.238927881648252e+06 4.358515002221937e-14 3.109990800779940e-07 1.724717065024947e-23 3.333333332144527e-01 
3.254407004292185e+06 4.379497832961194e-14 3.095282578883482e-07 1.716453920220975e-23 3.333333332138952e-01 
3.269960103031476e+06 4.400582244484336e-14 3.080643944907683e-07 1.708230073862920e-23 3.333333332133351e-01 
3.285587531404421e+06 4.421768741339697e-14 3.066074717388510e-07 1.700045346810540e-23 3.333333332127725e-01 
3.301289644638911e+06 4.443057825469317e-14 3.051574569699708e-07 1.691899020309680e-23 3.333333332122073e-01 
3.317066799660501e+06 4.464449981603377e-14 3.037141921592550e-07 1.683791104911674e-23 3.333333332116394e-01 
3.332919355100523e+06 4.485945700639018e-14 3.022773375919011e-07 1.675722075552587e-23 3.333333332110685e-01 
3.348847671304244e+06 4.507545490412176e-14 3.008468255503128e-07 1.667690413678009e-23 3.333333332104946e-01 
3.364852110339049e+06 4.529249807725806e-14 2.994231022966480e-07 1.659697731348473e-23 3.333333332099181e-01 
3.380933036002676e+06 4.551059167977871e-14 2.980061356873590e-07 1.651742896330018e-23 3.333333332093390e-01 
3.397090813831487e+06 4.572974107842671e-14 2.965958925450405e-07 1.643825222246253e-23 3.333333332087572e-01 
3.413325811108757e+06 4.594995119316333e-14 2.951923361413262e-07 1.635944826996549e-23 3.333333332081728e-01 
3.429638396873083e+06 4.617122777327079e-14 2.937953395352435e-07 1.628106177171408e-23 3.333333332075850e-01 
3.446028941926691e+06 4.639357431085904e-14 2.924048810220352e-07 1.620304826365789e-23 3.333333332069944e-01 
3.462497818843914e+06 4.661699813353712e-14 2.910210011856707e-07 1.612541151642722e-23 3.333333332064010e-01 
3.479045401979653e+06 4.684150244364972e-14 2.896436926050853e-07 1.604813472022400e-23 3.333333332058050e-01 
3.495672067477883e+06 4.706709300806814e-14 2.882729213980832e-07 1.597123025478088e-23 3.333333332052061e-01 
3.512378193280205e+06 4.729377524372115e-14 2.869085437363126e-07 1.589468888226723e-23 3.333333332046045e-01 
3.529164159134435e+06 4.752155418993171e-14 2.855500728155017e-07 1.581850698461276e-23 3.333333332039995e-01 
3.546030346603239e+06 4.775043489871742e-14 2.841978050452976e-07 1.574268999734873e-23 3.333333332033915e-01 
3.562977139072804e+06 4.798042268000372e-14 2.828519595851624e-07 1.566723618952044e-23 3.333333332027808e-01 
3.580004921761554e+06 4.821152299974627e-14 2.815125058814388e-07 1.559213647902356e-23 3.333333332021672e-01 
3.597114081728905e+06 4.844374127793141e-14 2.801794139518895e-07 1.551739006150055e-23 3.333333332015509e-01 
3.614305007884064e+06 4.867708300178908e-14 2.788527537056902e-07 1.544300264268498e-23 3.333333332009318e-01 
3.631578090994871e+06 4.891155382948806e-14 2.775326037774472e-07 1.536896962899680e-23 3.333333332003100e-01 
3.648933723696679e+06 4.914715943201267e-14 2.762188421011946e-07 1.529528324189939e-23 3.333333331996856e-01 
3.666372300501265e+06 4.938390536385524e-14 2.749113197509470e-07 1.522194737611878e-23 3.333333331990582e-01 
3.683894217805857e+06 4.962179718619994e-14 2.736100074800665e-07 1.514895700437293e-23 3.333333331984280e-01 
3.701499873902058e+06 4.986084109346903e-14 2.723148729242022e-07 1.507631306239622e-23 3.333333331977949e-01 
3.719189668984953e+06 5.010104220336836e-14 2.710263549443689e-07 1.500401866830309e-23 3.333333331971594e-01 
3.736964005162199e+06 5.034240880613164e-14 2.697489900941599e-07 1.493206669877221e-23 3.333333331965260e-01 
3.754823286463156e+06 5.058494962058784e-14 2.684781565716435e-07 1.486047425783207e-23 3.333333331958900e-01 
3.772767918848081e+06 5.082867069852597e-14 2.672137244728440e-07 1.478923036571755e-23 3.333333331952512e-01 
3.790798310217347e+06 5.107357724296833e-14 2.659552741393372e-07 1.471832800216136e-23 3.333333331946095e-01 
3.808914870420722e+06 5.131967515073509e-14 2.647027775939198e-07 1.464776150841826e-23 3.333333331939649e-01 
3.827118011266680e+06 5.156697014113807e-14 2.634559017522403e-07 1.457752665417533e-23 3.333333331933171e-01 
3.845408146531766e+06 5.181546767576538e-14 2.622142157224423e-07 1.450762155578522e-23 3.333333331926656e-01 
3.863785691969998e+06 5.206517336273695e-14 2.609782062902901e-07 1.443805018724685e-23 3.333333331920109e-01 
3.882251065322319e+06 5.231609304407646e-14 2.597480503213845e-07 1.436880961928128e-23 3.333333331913533e-01 
3.900804686326095e+06 5.256823267097717e-14 2.585237207614314e-07 1.429989396684949e-23 3.333333331906927e-01 
3.919446976724637e+06 5.282159831160707e-14 2.573051902594148e-07 1.423130505174486e-23 3.333333331900291e-01 
3.938178360276852e+06 5.307619588968447e-14 2.560920597430461e-07 1.416304032730790e-23 3.333333331893621e-01 
3.956999262766779e+06 5.333203107755287e-14 2.548841164039538e-07 1.409509490046406e-23 3.333333331886916e-01 
3.975910112013337e+06 5.358910957137784e-14 2.536816732047236e-07 1.402747297732784e-23 3.333333331880177e-01 
3.994911337880024e+06 5.384743734726359e-14 2.524849309694236e-07 1.396017589153747e-23 3.333333331873407e-01 
4.014003372284698e+06 5.410702061085428e-14 2.512938628789379e-07 1.389319376418218e-23 3.333333331866607e-01 
4.033186649209388e+06 5.436786561175690e-14 2.501084412432618e-07 1.382652392922429e-23 3.333333331859777e-01 
4.052461604710162e+06 5.462997855882691e-14 2.489284501111419e-07 1.376017104927478e-23 3.333333331852913e-01 
4.071828676927039e+06 5.489336501324416e-14 2.477531472181418e-07 1.369413469148137e-23 3.333333331846008e-01 
4.091288306093949e+06 5.515803085286470e-14 2.465834218257692e-07 1.362841399150263e-23 3.333333331839071e-01 
4.110840934548737e+06 5.542398247379868e-14 2.454192474338138e-07 1.356299800447224e-23 3.333333331832103e-01 
4.130487006743218e+06 5.569122705573683e-14 2.442610868759966e-07 1.349792675815992e-23 3.333333331825103e-01 
4.150226969253287e+06 5.595977032198619e-14 2.431085495349894e-07 1.343316177943994e-23 3.333333331818072e-01 
4.170061270789059e+06 5.622961823189428e-14 2.419611399002488e-07 1.336870896394966e-23 3.333333331811005e-01 
4.189990362205061e+06 5.650077671995700e-14 2.408185696812042e-07 1.330456128902239e-23 3.333333331803898e-01 
4.210014696510543e+06 5.677325212601589e-14 2.396813225494783e-07 1.324071777426982e-23 3.333333331796758e-01 
4.230134728879676e+06 5.704705062765017e-14 2.385494743343544e-07 1.317717857570959e-23 3.333333331789586e-01 
4.250350916661964e+06 5.732217874559139e-14 2.374229997075583e-07 1.311393558205169e-23 3.333333331782380e-01 
4.270663719392627e+06 5.759864312949572e-14 2.363018730721132e-07 1.305099537383141e-23 3.333333331775143e-01 
4.291073598803043e+06 5.787645036915229e-14 2.351860120325879e-07 1.298835617394572e-23 3.333333331767871e-01 
4.311581018831247e+06 5.815560697366033e-14 2.340753887255387e-07 1.292601136099831e-23 3.333333331760566e-01 
4.332186445632470e+06 5.843611941735221e-14 2.329700222383375e-07 1.286396095584010e-23 3.333333331753228e-01 
4.352890347589745e+06 5.871799433653581e-14 2.318699059033447e-07 1.280220579851428e-23 3.333333331745857e-01 
4.373693195324548e+06 5.900123912807346e-14 2.307750124708498e-07 1.274074222439719e-23 3.333333331738452e-01 
4.394595461707495e+06 5.928586088357351e-14 2.296854781543102e-07 1.267956803789349e-23 3.333333331731017e-01 
4.415597621869094e+06 5.957186665001122e-14 2.286031465535622e-07 1.261868414265219e-23 3.333333331723576e-01 
4.436700153210541e+06 5.985926774618327e-14 2.275305275623220e-07 1.255808737850960e-23 3.333333331716167e-01 
4.457903535414580e+06 6.014807415536951e-14 2.264629816358358e-07 1.249777866822024e-23 3.333333331708725e-01 
4.479208250456396e+06 6.043829295803635e-14 2.254004851633484e-07 1.243775693089244e-23 3.333333331701251e-01 
4.500614782614558e+06 6.072993129958995e-14 2.243430145473218e-07 1.237801366611953e-23 3.333333331693744e-01 
4.522123618482105e+06 6.102299648388119e-14 2.232905424706721e-07 1.231855376422274e-23 3.333333331686203e-01 
4.543735246977486e+06 6.131749665292306e-14 2.222430511641320e-07 1.225939873752357e-23 3.333333331678623e-01 
4.565450159355755e+06 6.161343681303886e-14 2.211997434237775e-07 1.220052603120807e-23 3.333333331670997e-01 
4.587268849219721e+06 6.191082343775377e-14 2.201613329687828e-07 1.214193712808561e-23 3.333333331663336e-01 
4.609191812531158e+06 6.220966384447384e-14 2.191278369523594e-07 1.208361931752564e-23 3.333333331655641e-01 
4.631219547622091e+06 6.250996528315785e-14 2.180992326883448e-07 1.202557535081961e-23 3.333333331647913e-01 
4.653352555206114e+06 6.281173494437308e-14 2.170754979219075e-07 1.196780611823958e-23 3.333333331640151e-01 
4.675591338389778e+06 6.311497978400560e-14 2.160560443330851e-07 1.191031055133084e-23 3.333333331632345e-01 
4.697936402684021e+06 6.341970649462309e-14 2.150408623394343e-07 1.185308891752066e-23 3.333333331624496e-01 
4.720388256015667e+06 6.372592211681393e-14 2.140303189308036e-07 1.179613499454149e-23 3.333333331616610e-01 
4.742947408738965e+06 6.403363390180013e-14 2.130245647638454e-07 1.173944751338634e-23 3.333333331608689e-01 
4.765614373647192e+06 6.434284911769491e-14 2.120235782469004e-07 1.168303085216289e-23 3.333333331600732e-01 
4.788389665984308e+06 6.465357546357914e-14 2.110273366149056e-07 1.162688199999443e-23 3.333333331592741e-01 
4.811273803456653e+06 6.496582030571781e-14 2.100353849845460e-07 1.157099423246062e-23 3.333333331584707e-01 
4.834267306244789e+06 6.527959021402426e-14 2.090474084186707e-07 1.151536907144251e-23 3.333333331576627e-01 
4.857370697015207e+06 6.559489231338212e-14 2.080640513315603e-07 1.146001077855100e-23 3.333333331568508e-01 
4.880584500932287e+06 6.591173412460718e-14 2.070853610081081e-07 1.140491642187978e-23 3.333333331560354e-01 
4.903909245670218e+06 6.623012332902695e-14 2.061113156921957e-07 1.135007937781897e-23 3.333333331552163e-01 
4.927345461424988e+06 6.655006766281874e-14 2.051418624777214e-07 1.129550506580799e-23 3.333333331543936e-01 
4.950893680926440e+06 6.687157472617998e-14 2.041767266835737e-07 1.124118431465084e-23 3.333333331535667e-01 
4.974554439450380e+06 6.719465124784050e-14 2.032153202211184e-07 1.118712369296816e-23 3.333333331527347e-01 
4.998328274830744e+06 6.751930600204616e-14 2.022587316549782e-07 1.113333310557923e-23 3.333333331518989e-01 
5.022215727471824e+06 6.784554601263182e-14 2.013069239029511e-07 1.107980956414436e-23 3.333333331510595e-01 
5.046217340360551e+06 6.817337859133199e-14 2.003596358195951e-07 1.102653955769396e-23 3.333333331502163e-01 
5.070333659078841e+06 6.850281177172444e-14 1.994168460182772e-07 1.097352111122365e-23 3.333333331493695e-01 
5.094565231815992e+06 6.883385286879301e-14 1.984777928614141e-07 1.092075580616538e-23 3.333333331485174e-01 
5.118912609381148e+06 6.916650855878921e-14 1.975423695027004e-07 1.086824147899351e-23 3.333333331476600e-01 
5.143376345215796e+06 6.950078606903429e-14 1.966111932681641e-07 1.081597455999860e-23 3.333333331467984e-01 
5.167956995406435e+06 6.983669330865400e-14 1.956844457996775e-07 1.076395398804660e-23 3.333333331459330e-01 
5.192655118697084e+06 7.017423845463129e-14 1.947621061037377e-07 1.071217836658269e-23 3.333333331450638e-01 
5.217471276502073e+06 7.051342967634388e-14 1.938441534262784e-07 1.066065023228845e-23 3.333333331441906e-01 
5.242406032918778e+06 7.085427438329500e-14 1.929297818456429e-07 1.060936885616610e-23 3.333333331433120e-01 
5.267459954740450e+06 7.119677936148484e-14 1.920188706523185e-07 1.055833054642347e-23 3.333333331424277e-01 
5.292633611469090e+06 7.154095192509861e-14 1.911121215800402e-07 1.050753355368570e-23 3.333333331415391e-01 
5.317927575328404e+06 7.188680019745738e-14 1.902096924824423e-07 1.045697716409493e-23 3.333333331406466e-01 
5.343342421276803e+06 7.223433250280759e-14 1.893115629358968e-07 1.040666112799387e-23 3.333333331397499e-01 
5.368878727020475e+06 7.258355723558663e-14 1.884176758580110e-07 1.035658406978216e-23 3.333333331388493e-01 
5.394537073026520e+06 7.293448253230563e-14 1.875277788554004e-07 1.030674459967246e-23 3.333333331379441e-01 
5.420318042536138e+06 7.328711590541653e-14 1.866415071349158e-07 1.025714641054103e-23 3.333333331370334e-01 
5.446222221577890e+06 7.364146527289304e-14 1.857594617643314e-07 1.020778011017824e-23 3.333333331361187e-01 
5.472250198981024e+06 7.399753913397484e-14 1.848816227536678e-07 1.015865263672563e-23 3.333333331351998e-01 
5.498402566388850e+06 7.435534604299158e-14 1.840079701805792e-07 1.010975719354319e-23 3.333333331342769e-01 
5.524679918272173e+06 7.471489576654825e-14 1.831388179039433e-07 1.006111215763213e-23 3.333333331333498e-01 
5.551082851942896e+06 7.507619548123142e-14 1.822735047124497e-07 1.001270152368958e-23 3.333333331324177e-01 
5.577611967567456e+06 7.543925423359610e-14 1.814118877376732e-07 9.964523402627505e-24 3.333333331314804e-01 
5.604267868180566e+06 7.580407856866437e-14 1.805543416480201e-07 9.916576485705994e-24 3.333333331305388e-01 
5.631051159698894e+06 7.617067756910265e-14 1.797008863062267e-07 9.868856032542906e-24 3.333333331295930e-01 
5.657962450934834e+06 7.653906009935868e-14 1.788515021472464e-07 9.821363572795585e-24 3.333333331286429e-01 
5.685002353610352e+06 7.690923500690883e-14 1.780061698474601e-07 9.774096979579462e-24 3.333333331276886e-01 
5.712171482370886e+06 7.728121066533070e-14 1.771644177274021e-07 9.727055568423444e-24 3.333333331267290e-01 
5.739470454799319e+06 7.765499549372290e-14 1.763263606705707e-07 9.680237303707666e-24 3.333333331257642e-01 
5.766899891430017e+06 7.803059789595407e-14 1.754922474501883e-07 9.633639591466086e-24 3.333333331247950e-01 
5.794460415762935e+06 7.840802659023566e-14 1.746621167541014e-07 9.587267007960629e-24 3.333333331238214e-01 
5.822152654277788e+06 7.878729088480706e-14 1.738359490747421e-07 9.541116657357662e-24 3.333333331228434e-01 
5.849977236448295e+06 7.916839985499858e-14 1.730136707472717e-07 9.495182685239242e-24 3.333333331218609e-01 
5.877934794756485e+06 7.955136191471176e-14 1.721950037645743e-07 9.449469048170092e-24 3.333333331208732e-01 
5.906025964707049e+06 7.993618563382164e-14 1.713798277080170e-07 9.403975436004590e-24 3.333333331198799e-01 
5.934251384841884e+06 8.032287999246184e-14 1.705685459926569e-07 9.358697593109716e-24 3.333333331188822e-01 
5.962611696754466e+06 8.071145399073801e-14 1.697611406074481e-07 9.313634730905553e-24 3.333333331178801e-01 
5.991107545104521e+06 8.110191690505023e-14 1.689575931427735e-07 9.268787706112764e-24 3.333333331168734e-01 
6.019739577632667e+06 8.149427831768298e-14 1.681580863168773e-07 9.224152091549436e-24 3.333333331158627e-01 
